20:59:00.095,4063,4064,24,24
21:00:00.300,4065,4068,10,33
21:00:00.551,4064,4066,124,7
21:00:00.801,4064,4065,64,9
21:00:01.051,4064,4065,39,39
21:00:01.301,4063,4065,39,72
21:00:01.551,4062,4063,26,40
21:00:01.801,4062,4063,1,83
21:00:02.047,4060,4062,38,7
21:00:02.301,4060,4062,33,31
21:00:02.549,4059,4060,29,11
21:00:02.796,4058,4059,208,146
21:00:03.051,4057,4059,101,21
21:00:03.292,4057,4059,97,21
21:00:03.548,4058,4059,23,10
21:00:03.800,4058,4059,13,14
21:00:04.050,4058,4059,11,23
21:00:04.257,4058,4059,52,21
21:00:04.549,4058,4059,73,11
21:00:04.801,4059,4060,4,32
21:00:05.041,4059,4060,124,27
21:00:05.301,4060,4061,6,43
21:00:05.536,4060,4061,72,47
21:00:05.797,4060,4061,87,36
21:00:06.050,4060,4061,76,21
21:00:06.286,4060,4061,92,14
21:00:06.540,4061,4062,45,18
21:00:06.798,4062,4063,5,51
21:00:07.013,4062,4063,38,62
21:00:07.299,4062,4063,98,58
21:00:07.540,4062,4063,83,31
21:00:07.788,4062,4063,66,3
21:00:08.043,4062,4064,58,17
21:00:08.286,4063,4064,13,35
21:00:08.539,4063,4064,22,35
21:00:08.782,4063,4064,22,30
21:00:09.015,4063,4064,2,25
21:00:09.278,4062,4063,25,1
21:00:09.550,4062,4063,59,13
21:00:09.765,4062,4063,59,16
21:00:10.025,4062,4063,47,15
21:00:10.243,4062,4063,44,12
21:00:10.533,4062,4063,56,12
21:00:10.799,4063,4064,9,56
21:00:11.049,4063,4064,29,52
21:00:11.288,4063,4064,35,29
21:00:11.550,4064,4065,12,35
21:00:11.801,4064,4065,29,30
21:00:12.025,4064,4065,39,9
21:00:12.299,4065,4066,7,34
21:00:12.541,4064,4066,21,47
21:00:12.786,4064,4065,9,7
21:00:13.048,4063,4065,54,42
21:00:13.274,4063,4065,52,51
21:00:13.523,4063,4064,53,1
21:00:13.794,4063,4064,53,1
21:00:14.014,4063,4065,49,58
21:00:14.293,4064,4065,1,62
21:00:14.544,4063,4065,47,69
21:00:14.799,4063,4065,39,73
21:00:15.029,4063,4064,25,15
21:00:15.262,4063,4064,32,11
21:00:15.544,4063,4064,18,21
21:00:15.761,4063,4064,8,31
21:00:16.050,4063,4064,10,15
21:00:16.295,4063,4064,31,66
21:00:16.546,4064,4065,42,81
21:00:16.783,4063,4065,15,77
21:00:17.049,4063,4064,22,25
21:00:17.238,4063,4064,15,24
21:00:17.529,4063,4064,51,23
21:00:17.787,4063,4064,66,24
21:00:18.034,4063,4064,66,18
21:00:18.263,4063,4064,77,13
21:00:18.493,4063,4064,74,2
21:00:18.797,4063,4065,80,76
21:00:19.034,4064,4065,2,96
21:00:19.271,4063,4065,86,102
21:00:19.526,4064,4065,1,69
21:00:19.757,4063,4065,86,74
21:00:20.035,4064,4065,2,67
21:00:20.250,4064,4065,5,68
21:00:20.524,4064,4065,4,72
21:00:20.748,4064,4065,4,85
21:00:21.012,4064,4065,4,86
21:00:21.261,4064,4065,4,82
21:00:21.547,4064,4065,5,81
21:00:21.747,4064,4065,5,80
21:00:22.040,4064,4065,5,76
21:00:22.276,4064,4065,41,71
21:00:22.545,4064,4065,53,55
21:00:22.720,4064,4065,68,41
21:00:23.042,4064,4066,73,73
21:00:23.288,4064,4066,75,72
21:00:23.534,4065,4066,5,71
21:00:23.746,4065,4066,5,74
21:00:23.996,4065,4066,6,65
21:00:24.286,4065,4066,17,55
21:00:24.517,4065,4066,40,38
21:00:24.766,4065,4066,32,31
21:00:25.046,4065,4066,23,31
21:00:25.272,4065,4066,11,33
21:00:25.540,4065,4066,21,74
21:00:25.742,4065,4066,20,85
21:00:26.049,4065,4066,19,83
21:00:26.270,4065,4066,10,84
21:00:26.535,4065,4066,9,181
21:00:26.789,4064,4066,161,65
21:00:27.036,4065,4066,3,76
21:00:27.299,4065,4066,14,72
21:00:27.534,4065,4066,16,71
21:00:27.796,4065,4066,31,63
21:00:28.050,4065,4066,31,61
21:00:28.241,4065,4066,31,61
21:00:28.545,4065,4066,30,29
21:00:28.788,4065,4066,35,28
21:00:29.051,4065,4066,25,5
21:00:29.289,4066,4067,3,91
21:00:29.538,4066,4067,17,110
21:00:29.795,4065,4067,40,109
21:00:30.050,4065,4067,39,105
21:00:30.275,4066,4067,6,70
21:00:30.489,4066,4067,9,55
21:00:30.798,4066,4067,8,49
21:00:31.046,4066,4067,35,19
21:00:31.301,4066,4067,32,26
21:00:31.528,4066,4067,27,51
21:00:31.750,4066,4067,25,58
21:00:32.036,4066,4067,25,56
21:00:32.290,4066,4067,20,55
21:00:32.511,4066,4067,54,61
21:00:32.770,4066,4067,61,40
21:00:32.985,4066,4067,66,25
21:00:33.223,4066,4067,84,14
21:00:33.544,4066,4068,82,43
21:00:33.761,4067,4068,4,82
21:00:34.027,4067,4068,5,77
21:00:34.268,4066,4068,96,78
21:00:34.541,4066,4068,95,77
21:00:34.776,4066,4068,93,78
21:00:35.019,4066,4068,74,77
21:00:35.299,4066,4068,79,79
21:00:35.537,4067,4068,8,79
21:00:35.781,4067,4068,3,78
21:00:36.046,4066,4068,89,80
21:00:36.282,4067,4068,5,75
21:00:36.497,4066,4068,83,86
21:00:36.769,4067,4068,5,70
21:00:36.986,4066,4068,100,70
21:00:37.291,4066,4068,125,70
21:00:37.538,4066,4068,92,70
21:00:37.763,4067,4068,1,56
21:00:38.018,4067,4068,32,68
21:00:38.271,4067,4068,46,82
21:00:38.530,4067,4068,46,81
21:00:38.743,4067,4068,46,78
21:00:39.033,4067,4068,43,68
21:00:39.257,4067,4068,38,45
21:00:39.505,4067,4069,47,73
21:00:39.782,4067,4069,48,66
21:00:40.047,4067,4068,50,20
21:00:40.299,4067,4068,49,7
21:00:40.548,4067,4068,47,16
21:00:40.728,4067,4068,47,37
21:00:41.044,4067,4068,38,42
21:00:41.293,4067,4068,50,14
21:00:41.510,4068,4069,4,158
21:00:41.785,4067,4069,62,176
21:00:42.040,4067,4068,54,3
21:00:42.295,4067,4069,83,169
21:00:42.526,4067,4068,73,1
21:00:42.785,4067,4069,73,168
21:00:43.046,4067,4069,72,120
21:00:43.277,4067,4068,64,44
21:00:43.541,4067,4068,74,42
21:00:43.787,4067,4068,80,43
21:00:44.030,4067,4068,81,38
21:00:44.285,4067,4068,80,37
21:00:44.473,4067,4068,75,27
21:00:44.778,4067,4068,73,30
21:00:45.042,4067,4068,50,14
21:00:45.294,4067,4068,64,6
21:00:45.536,4068,4069,27,119
21:00:45.786,4068,4069,26,113
21:00:46.041,4068,4069,41,98
21:00:46.249,4068,4069,45,85
21:00:46.454,4068,4069,42,83
21:00:46.800,4068,4069,40,80
21:00:47.031,4068,4069,40,77
21:00:47.298,4068,4069,37,32
21:00:47.512,4068,4069,47,27
21:00:47.750,4068,4069,55,13
21:00:47.967,4068,4069,54,9
21:00:48.288,4068,4069,54,6
21:00:48.511,4068,4069,54,13
21:00:48.778,4068,4069,58,17
21:00:49.044,4068,4069,73,14
21:00:49.294,4068,4069,74,12
21:00:49.540,4068,4069,73,13
21:00:49.801,4068,4069,65,59
21:00:50.050,4068,4069,65,119
21:00:50.276,4068,4069,45,128
21:00:50.528,4068,4069,46,128
21:00:50.658,4068,4069,46,128
21:00:51.028,4068,4069,31,132
21:00:51.291,4068,4069,28,99
21:00:51.544,4068,4069,28,101
21:00:51.800,4068,4069,32,97
21:00:52.011,4068,4069,32,101
21:00:52.293,4068,4069,32,109
21:00:52.444,4068,4069,34,109
21:00:52.798,4068,4069,37,81
21:00:53.034,4068,4069,42,97
21:00:53.280,4068,4069,42,107
21:00:53.524,4068,4069,32,107
21:00:53.768,4068,4069,32,106
21:00:54.023,4068,4069,23,110
21:00:54.244,4068,4069,22,99
21:00:54.525,4068,4069,27,97
21:00:54.760,4068,4069,29,121
21:00:55.031,4068,4069,13,115
21:00:55.282,4068,4069,13,116
21:00:55.488,4068,4069,14,119
21:00:55.743,4068,4069,13,116
21:00:56.049,4068,4069,5,105
21:00:56.300,4068,4069,7,105
21:00:56.549,4068,4069,5,104
21:00:56.795,4068,4069,5,106
21:00:57.033,4068,4069,5,111
21:00:57.274,4068,4069,4,88
21:00:57.517,4068,4069,27,60
21:00:57.749,4068,4069,27,55
21:00:57.988,4068,4069,27,22
21:00:58.281,4068,4070,26,85
21:00:58.512,4068,4069,30,26
21:00:58.777,4068,4069,48,43
21:00:59.022,4068,4069,88,52
21:00:59.273,4068,4069,93,46
21:00:59.527,4068,4069,96,36
21:00:59.745,4068,4069,98,56
21:01:00.027,4068,4069,90,60
21:01:00.273,4068,4069,90,51
21:01:00.540,4068,4069,121,8
21:01:00.796,4068,4070,88,86
21:01:01.051,4068,4070,166,157
21:01:01.222,4068,4070,149,157
21:01:01.551,4068,4069,99,49
21:01:01.800,4068,4069,62,76
21:01:02.043,4068,4069,61,33
21:01:02.271,4068,4069,44,45
21:01:02.504,4068,4069,38,70
21:01:02.778,4068,4069,48,78
21:01:03.048,4068,4069,32,63
21:01:03.284,4068,4069,23,61
21:01:03.540,4068,4069,11,113
21:01:03.800,4068,4069,2,122
21:01:04.046,4067,4068,195,2
21:01:04.286,4067,4068,237,83
21:01:04.522,4067,4068,219,93
21:01:04.785,4067,4068,227,100
21:01:05.049,4067,4068,216,105
21:01:05.289,4067,4068,215,105
21:01:05.544,4067,4068,220,116
21:01:05.789,4067,4068,221,127
21:01:06.027,4067,4068,218,130
21:01:06.251,4067,4068,214,125
21:01:06.546,4067,4068,187,124
21:01:06.771,4067,4068,174,134
21:01:07.021,4067,4068,165,136
21:01:07.300,4067,4068,160,136
21:01:07.498,4067,4068,167,136
21:01:07.783,4067,4068,179,126
21:01:07.997,4067,4068,179,125
21:01:08.219,4067,4068,202,125
21:01:08.498,4067,4068,216,126
21:01:08.798,4067,4068,172,35
21:01:09.026,4068,4069,52,142
21:01:09.225,4068,4069,49,160
21:01:09.530,4068,4069,18,152
21:01:09.800,4068,4069,23,146
21:01:10.036,4068,4069,19,149
21:01:10.287,4068,4069,19,149
21:01:10.463,4067,4068,173,6
21:01:10.688,4067,4068,177,52
21:01:11.050,4067,4068,178,53
21:01:11.260,4067,4068,175,47
21:01:11.519,4067,4068,177,47
21:01:11.801,4067,4068,177,43
21:01:11.986,4067,4068,177,43
21:01:12.280,4067,4068,178,27
21:01:12.533,4067,4069,122,146
21:01:12.709,4067,4068,148,4
21:01:13.047,4067,4068,157,5
21:01:13.278,4067,4068,172,5
21:01:13.523,4067,4068,171,5
21:01:13.798,4067,4069,171,144
21:01:14.041,4067,4069,171,147
21:01:14.277,4067,4069,172,145
21:01:14.550,4068,4069,3,142
21:01:14.765,4068,4069,11,152
21:01:15.035,4068,4069,11,154
21:01:15.283,4068,4069,12,141
21:01:15.551,4068,4069,39,141
21:01:15.782,4068,4069,52,142
21:01:16.023,4068,4069,51,146
21:01:16.294,4068,4069,51,145
21:01:16.522,4068,4069,54,146
21:01:16.800,4068,4069,53,146
21:01:17.034,4068,4069,151,146
21:01:17.279,4068,4069,177,129
21:01:17.533,4068,4069,177,118
21:01:17.797,4068,4069,178,118
21:01:18.000,4068,4069,168,121
21:01:18.298,4068,4069,168,105
21:01:18.515,4068,4069,168,101
21:01:18.801,4068,4069,167,101
21:01:19.000,4068,4069,167,101
21:01:19.234,4068,4069,167,100
21:01:19.538,4068,4069,168,101
21:01:19.791,4068,4069,167,120
21:01:19.902,4068,4069,167,120
21:01:20.274,4068,4069,167,117
21:01:20.532,4068,4069,168,117
21:01:20.687,4068,4069,168,118
21:01:20.995,4068,4069,168,116
21:01:21.293,4068,4069,168,107
21:01:21.468,4068,4069,168,106
21:01:21.795,4068,4069,168,109
21:01:22.030,4068,4069,168,106
21:01:22.274,4068,4069,168,106
21:01:22.546,4068,4069,169,107
21:01:22.747,4068,4069,169,107
21:01:22.993,4068,4069,167,106
21:01:23.263,4068,4069,167,106
21:01:23.495,4068,4069,167,106
21:01:23.782,4068,4069,167,106
21:01:24.050,4068,4069,164,104
21:01:24.247,4068,4069,149,103
21:01:24.510,4068,4069,155,103
21:01:24.795,4068,4069,155,103
21:01:25.011,4068,4069,152,101
21:01:25.301,4068,4069,145,116
21:01:25.550,4068,4069,146,127
21:01:25.771,4068,4069,96,110
21:01:26.023,4068,4069,79,140
21:01:26.297,4068,4069,86,136
21:01:26.503,4068,4069,86,135
21:01:26.666,4068,4069,86,135
21:01:27.026,4068,4069,91,116
21:01:27.228,4068,4069,136,95
21:01:27.523,4068,4069,193,69
21:01:27.749,4068,4069,186,66
21:01:28.045,4068,4069,187,62
21:01:28.280,4068,4069,187,85
21:01:28.494,4068,4069,186,90
21:01:28.764,4068,4069,189,81
21:01:29.037,4068,4069,180,120
21:01:29.296,4068,4069,175,135
21:01:29.484,4068,4069,181,175
21:01:29.794,4068,4069,165,173
21:01:30.033,4068,4069,162,194
21:01:30.229,4068,4069,161,172
21:01:30.395,4068,4069,161,100
21:01:30.778,4068,4069,181,59
21:01:31.024,4068,4069,188,52
21:01:31.277,4068,4069,188,51
21:01:31.548,4068,4069,188,52
21:01:31.765,4068,4069,183,52
21:01:32.031,4068,4069,183,51
21:01:32.290,4068,4069,183,58
21:01:32.551,4068,4069,183,58
21:01:32.773,4068,4069,183,57
21:01:32.921,4068,4069,183,58
21:01:33.287,4068,4069,193,49
21:01:33.551,4068,4069,193,46
21:01:33.739,4068,4069,193,46
21:01:33.914,4068,4069,193,50
21:01:34.234,4068,4069,193,50
21:01:34.546,4068,4069,190,53
21:01:34.794,4068,4069,175,64
21:01:35.048,4068,4069,170,58
21:01:35.263,4068,4069,170,61
21:01:35.522,4068,4069,173,61
21:01:35.786,4068,4069,183,72
21:01:36.034,4068,4069,181,71
21:01:36.253,4068,4069,181,31
21:01:36.535,4068,4069,181,31
21:01:36.795,4068,4069,181,31
21:01:37.051,4068,4069,181,30
21:01:37.175,4068,4069,181,30
21:01:37.517,4068,4069,180,28
21:01:37.760,4068,4069,179,28
21:01:37.988,4068,4069,179,28
21:01:38.245,4068,4069,179,31
21:01:38.415,4068,4069,179,30
21:01:38.736,4068,4070,139,88
21:01:39.033,4068,4069,142,10
21:01:39.285,4068,4069,145,28
21:01:39.540,4068,4069,142,27
21:01:39.763,4068,4069,138,28
21:01:40.046,4068,4069,133,15
21:01:40.225,4068,4069,126,31
21:01:40.535,4068,4069,126,32
21:01:40.763,4068,4069,127,36
21:01:41.040,4068,4069,131,34
21:01:41.221,4068,4069,131,27
21:01:41.523,4068,4069,140,39
21:01:41.764,4068,4069,140,39
21:01:41.989,4068,4069,139,38
21:01:42.248,4068,4069,139,36
21:01:42.454,4068,4069,139,36
21:01:42.757,4068,4069,139,26
21:01:43.037,4068,4069,164,17
21:01:43.261,4068,4069,164,7
21:01:43.526,4070,4071,1,90
21:01:43.786,4070,4071,44,78
21:01:43.973,4070,4071,48,81
21:01:44.293,4070,4071,48,78
21:01:44.511,4070,4071,46,89
21:01:44.792,4070,4071,44,88
21:01:44.984,4070,4071,43,92
21:01:45.233,4070,4071,43,86
21:01:45.545,4070,4071,28,75
21:01:45.716,4069,4070,84,12
21:01:45.955,4069,4070,124,7
21:01:46.263,4070,4071,21,96
21:01:46.532,4070,4071,48,93
21:01:46.773,4070,4071,48,95
21:01:47.036,4070,4071,48,95
21:01:47.281,4070,4071,47,95
21:01:47.502,4070,4071,47,96
21:01:47.646,4070,4071,47,93
21:01:48.031,4070,4071,44,92
21:01:48.225,4070,4071,44,86
21:01:48.511,4070,4071,47,85
21:01:48.784,4070,4071,47,87
21:01:49.003,4070,4071,71,76
21:01:49.286,4070,4071,81,50
21:01:49.517,4070,4071,93,36
21:01:49.683,4070,4071,93,38
21:01:50.041,4070,4071,108,38
21:01:50.269,4070,4071,109,38
21:01:50.547,4070,4071,82,11
21:01:50.776,4070,4071,85,6
21:01:51.010,4070,4071,89,2
21:01:51.290,4070,4072,75,74
21:01:51.419,4070,4072,61,141
21:01:51.745,4069,4070,109,12
21:01:52.011,4070,4071,60,66
21:01:52.211,4070,4071,75,52
21:01:52.501,4070,4071,85,39
21:01:52.777,4070,4071,85,43
21:01:52.995,4070,4071,85,49
21:01:53.300,4070,4071,90,49
21:01:53.490,4070,4071,90,50
21:01:53.756,4070,4071,90,49
21:01:53.909,4070,4071,90,48
21:01:54.234,4070,4071,90,42
21:01:54.550,4070,4071,100,41
21:01:54.644,4070,4071,102,36
21:01:55.022,4070,4071,102,39
21:01:55.288,4070,4071,103,4
21:01:55.539,4070,4072,102,109
21:01:55.776,4071,4072,4,113
21:01:56.004,4071,4072,4,114
21:01:56.301,4071,4072,3,109
21:01:56.534,4071,4072,17,94
21:01:56.757,4071,4072,52,94
21:01:57.045,4071,4072,66,91
21:01:57.228,4071,4072,66,81
21:01:57.536,4071,4072,56,66
21:01:57.724,4071,4072,57,65
21:01:58.049,4071,4072,58,10
21:01:58.232,4071,4073,68,118
21:01:58.501,4071,4072,63,10
21:01:58.768,4071,4072,63,29
21:01:59.046,4071,4072,62,81
21:01:59.285,4071,4072,57,92
21:01:59.548,4071,4072,57,72
21:01:59.798,4071,4072,57,71
21:02:00.041,4071,4073,49,142
21:02:00.235,4071,4073,61,142
21:02:00.550,4072,4073,1,172
21:02:00.771,4071,4072,62,17
21:02:01.012,4071,4072,62,36
21:02:01.290,4071,4072,60,31
21:02:01.443,4071,4072,60,30
21:02:01.740,4071,4072,60,30
21:02:02.041,4072,4073,73,173
21:02:02.139,4072,4073,81,167
21:02:02.490,4072,4073,82,163
21:02:02.731,4072,4073,82,163
21:02:02.965,4072,4073,83,164
21:02:03.276,4072,4073,81,155
21:02:03.511,4072,4073,86,156
21:02:03.786,4072,4073,86,156
21:02:04.040,4072,4073,86,172
21:02:04.292,4072,4073,86,148
21:02:04.551,4072,4073,87,71
21:02:04.629,4072,4073,99,70
21:02:05.046,4072,4073,97,64
21:02:05.135,4072,4073,97,56
21:02:05.545,4072,4073,97,57
21:02:05.796,4072,4073,98,53
21:02:06.040,4072,4073,94,58
21:02:06.274,4072,4073,95,51
21:02:06.540,4072,4073,107,53
21:02:06.759,4072,4073,107,48
21:02:06.952,4072,4073,107,48
21:02:07.300,4072,4073,107,44
21:02:07.550,4072,4073,104,44
21:02:07.770,4072,4074,104,115
21:02:08.038,4072,4073,108,11
21:02:08.275,4072,4073,99,11
21:02:08.543,4072,4073,99,10
21:02:08.785,4072,4073,102,11
21:02:09.027,4072,4074,99,127
21:02:09.247,4072,4073,89,3
21:02:09.465,4072,4073,89,35
21:02:09.747,4072,4073,89,54
21:02:10.043,4072,4073,119,59
21:02:10.229,4072,4073,119,51
21:02:10.485,4072,4073,133,51
21:02:10.727,4072,4073,133,51
21:02:11.025,4072,4073,133,50
21:02:11.279,4072,4073,135,60
21:02:11.531,4072,4073,135,47
21:02:11.800,4072,4073,135,50
21:02:11.993,4072,4073,135,51
21:02:12.281,4072,4073,135,43
21:02:12.545,4072,4073,137,48
21:02:12.793,4072,4073,136,42
21:02:13.037,4072,4073,144,50
21:02:13.297,4072,4073,134,4
21:02:13.551,4073,4074,7,127
21:02:13.770,4073,4074,7,128
21:02:14.005,4072,4074,127,127
21:02:14.279,4072,4073,136,1
21:02:14.551,4073,4074,10,125
21:02:14.784,4072,4073,136,2
21:02:14.972,4072,4073,141,1
21:02:15.297,4073,4074,11,107
21:02:15.548,4073,4074,34,110
21:02:15.744,4073,4074,34,113
21:02:16.020,4073,4074,31,118
21:02:16.292,4073,4074,36,112
21:02:16.522,4073,4074,40,95
21:02:16.717,4073,4074,47,65
21:02:17.025,4073,4074,67,63
21:02:17.222,4073,4074,66,68
21:02:17.516,4073,4074,56,71
21:02:17.785,4073,4074,65,31
21:02:18.020,4073,4074,75,41
21:02:18.257,4074,4075,8,177
21:02:18.550,4073,4074,91,13
21:02:18.734,4073,4074,92,13
21:02:19.031,4073,4074,91,16
21:02:19.276,4073,4074,90,9
21:02:19.549,4073,4074,91,9
21:02:19.738,4073,4074,85,10
21:02:19.986,4073,4074,90,8
21:02:20.173,4073,4074,90,8
21:02:20.547,4073,4074,88,8
